t_sec,cte_m,hdg_err_rad,hdg_term_rad,cte_term_rad,fb_sum_rad,steer_raw_rad,steer_cmd_rad,speed_mps,path_idx,kappa_1pm,ff_rad,before_sat_rad,lat_active_m,path_x,path_y,csv_lat_m,veh_x,veh_y,veh_yaw_rad,accel_x_mps2,accel_u,accel_add_rad
171.522,-0.085299,0.327347,0.265297,-0.037723,0.227574,0.381243,0.37781,1.010064,7.0,0.336842,0.143914,0.371489,0.366439,13.30254,-10.718905,0.170987,12.956834,-10.840416,0.560241,0.585958,0.489945,0.009754
171.555,-0.077657,0.294709,0.243851,-0.03414,0.209711,0.358313,0.369036,1.016893,7.0,0.337192,0.144063,0.353774,0.360302,13.359236,-10.647169,0.153273,13.030187,-10.79395,0.627315,0.410171,0.192962,0.004538
171.581,-0.078328,0.277738,0.229395,-0.033891,0.195503,0.363317,0.366462,1.035128,7.0,0.337089,0.144019,0.339523,0.359457,13.387525,-10.609604,0.148605,13.063797,-10.765839,0.66076,1.160072,1.0,0.023794
171.614,-0.078328,0.277738,0.229395,-0.033605,0.195789,0.360796,0.363912,1.044963,7.0,0.337089,0.144019,0.339809,0.359457,13.387525,-10.609604,0.148605,13.063797,-10.765839,0.66076,0.812051,0.871916,0.020987
171.642,-0.074571,0.269853,0.225135,-0.031377,0.193758,0.363968,0.363937,1.067907,7.0,0.336919,0.143947,0.337705,0.357186,13.418859,-10.566481,0.143106,13.102437,-10.732187,0.685018,1.178911,1.0,0.026263
171.674,-0.073304,0.273817,0.229213,-0.030544,0.198669,0.366717,0.365188,1.079583,7.0,0.336711,0.143859,0.342528,0.35687,13.443016,-10.532216,0.142465,13.129547,-10.702782,0.697387,0.825237,0.894194,0.024189
171.703,-0.072469,0.263283,0.220884,-0.029638,0.191245,0.362871,0.364145,1.102194,7.0,0.33639,0.143723,0.334968,0.355808,13.469927,-10.492774,0.138146,13.162269,-10.671509,0.724245,1.258339,1.0,0.027903
171.736,-0.072469,0.263283,0.220884,-0.028936,0.191947,0.351154,0.358299,1.13187,7.0,0.33639,0.143723,0.33567,0.355808,13.469927,-10.492774,0.138146,13.162269,-10.671509,0.724245,0.616586,0.54169,0.015484
171.764,-0.070525,0.25264,0.213045,-0.027948,0.185098,0.335361,0.347977,1.141409,7.0,0.335884,0.143508,0.328606,0.354272,13.496675,-10.452203,0.132694,13.196012,-10.63958,0.75128,0.43161,0.229183,0.006755
171.795,-0.06483,0.232889,0.199338,-0.024974,0.174364,0.337174,0.343116,1.177695,6.0,0.335884,0.143508,0.317873,0.350682,13.521378,-10.413397,0.1257,13.230015,-10.608552,0.771031,0.648009,0.594777,0.019301
171.827,-0.070853,0.226434,0.190782,-0.02705,0.163732,0.315041,0.330482,1.189358,7.0,0.335268,0.143247,0.306979,0.35273,13.541139,-10.381284,0.128347,13.249408,-10.579556,0.793945,0.453606,0.266344,0.008062
171.855,-0.069553,0.213356,0.180379,-0.02575,0.154629,0.318196,0.324953,1.230246,7.0,0.333945,0.142687,0.297315,0.351365,13.563219,-10.344395,0.121766,13.279177,-10.551222,0.824063,0.690193,0.666043,0.02088
171.883,-0.068485,0.202347,0.171552,-0.024518,0.147034,0.316549,0.321171,1.276344,7.0,0.331657,0.141717,0.288751,0.350249,13.591267,-10.295697,0.117402,13.314607,-10.510483,0.852888,0.807037,0.863445,0.027798
171.915,-0.066501,0.191048,0.162815,-0.023558,0.139257,0.296191,0.30993,1.291162,7.0,0.331969,0.141849,0.281106,0.348793,13.614634,-10.253352,0.111493,13.346233,-10.476102,0.88102,0.564926,0.454412,0.015085
171.949,-0.066501,0.191048,0.162815,-0.02307,0.139745,0.315288,0.312341,1.321027,7.0,0.331969,0.141849,0.281594,0.348793,13.614634,-10.253352,0.111493,13.346233,-10.476102,0.88102,1.180711,1.0,0.033694
171.974,-0.066896,0.185967,0.158321,-0.022983,0.135338,0.306248,0.309599,1.335091,7.0,0.329858,0.140954,0.276292,0.348624,13.652893,-10.180269,0.108093,13.393174,-10.41283,0.920001,0.826498,0.896324,0.029956
172.004,-0.066845,0.16743,0.142559,-0.022514,0.120046,0.29489,0.30298,1.364294,6.0,0.329858,0.140954,0.261,0.347449,13.667401,-10.151338,0.105601,13.412629,-10.387582,0.938537,1.262073,1.0,0.033891
172.035,-0.069888,0.163086,0.137758,-0.023318,0.11444,0.287601,0.29606,1.378286,6.0,0.328787,0.1405,0.25494,0.348243,13.686158,-10.112389,0.106505,13.433875,-10.352446,0.959913,0.883451,0.992543,0.032662
172.062,-0.069888,0.163086,0.137758,-0.022892,0.114866,0.288698,0.292747,1.406195,6.0,0.328787,0.1405,0.255366,0.348243,13.686158,-10.112389,0.106505,13.433875,-10.352446,0.959913,1.106836,1.0,0.033332
172.092,-0.072783,0.159977,0.134102,-0.023638,0.110464,0.276722,0.285536,1.419257,7.0,0.327714,0.140045,0.250509,0.349069,13.712522,-10.05525,0.104077,13.46673,-10.303112,0.996917,0.774785,0.808958,0.026212
172.123,-0.070574,0.143771,0.121224,-0.022511,0.098713,0.260123,0.2741,1.447281,7.0,0.327714,0.140045,0.238758,0.347209,13.725569,-10.02555,0.100405,13.486314,-10.277167,1.013123,0.673188,0.637315,0.021365
172.152,-0.078016,0.13772,0.113843,-0.024742,0.089102,0.23835,0.258012,1.456288,7.0,0.32758,0.139988,0.22909,0.349364,13.745875,-9.977726,0.106068,13.505742,-10.231481,1.03601,0.471232,0.296121,0.009259
172.182,-0.071996,0.144099,0.121044,-0.022669,0.098375,0.254159,0.256278,1.46768,7.0,0.326763,0.139642,0.238017,0.347717,13.771094,-9.914697,0.098181,13.543703,-10.177756,1.064364,0.583738,0.486193,0.016142
172.212,-0.081075,0.141216,0.115773,-0.025289,0.090485,0.231073,0.244936,1.482632,7.0,0.328996,0.140589,0.231073,0.35072,13.789059,-9.866976,0.106593,13.558308,-10.131094,1.083634,0.286031,0.0,0.0
172.242,-0.083934,0.12451,0.101287,-0.026102,0.075185,0.215774,0.231813,1.487438,7.0,0.328996,0.140589,0.215774,0.350463,13.799309,-9.838538,0.107505,13.570761,-10.104226,1.100339,0.200222,0.0,0.0
172.272,-0.085421,0.1153,0.093413,-0.026291,0.067122,0.210026,0.222009,1.50415,6.0,0.334456,0.142903,0.210026,0.350261,13.817945,-9.784714,0.106924,13.595069,-10.054916,1.125778,0.266855,0.0,0.0
172.302,-0.088633,0.111944,0.089895,-0.027119,0.062776,0.207409,0.215439,1.513741,7.0,0.338538,0.144633,0.207409,0.351128,13.830725,-9.745598,0.108248,13.610195,-10.018833,1.145291,0.134855,0.0,0.0
172.333,-0.0988,0.110957,0.086596,-0.030171,0.056424,0.203084,0.209879,1.516824,7.0,0.343322,0.14666,0.203084,0.354798,13.846174,-9.696001,0.118456,13.620637,-9.96989,1.162329,0.094398,0.0,0.0
172.365,-0.096374,0.106578,0.083752,-0.029315,0.054437,0.203775,0.207132,1.52327,7.0,0.349646,0.149338,0.203775,0.353489,13.855081,-9.665925,0.112651,13.637611,-9.944603,1.18267,0.214711,0.0,0.0
172.393,-0.100658,0.105214,0.08168,-0.03056,0.051119,0.203829,0.205646,1.52637,7.0,0.357612,0.152709,0.203829,0.354977,13.868907,-9.616989,0.116696,13.652191,-9.898135,1.199969,0.150298,0.0,0.0
172.423,-0.11052,0.105801,0.079816,-0.033505,0.046312,0.202918,0.204418,1.528696,7.0,0.366827,0.156607,0.202918,0.358912,13.88276,-9.564611,0.127238,13.660809,-9.846666,1.215299,0.105209,0.0,0.0
172.458,-0.107477,0.09895,0.075317,-0.032515,0.042802,0.204602,0.204501,1.532129,7.0,0.379117,0.1618,0.204602,0.357014,13.894486,-9.51716,0.121893,13.682134,-9.804154,1.238022,0.057587,0.0,0.0
172.487,-0.107477,0.09895,0.075317,-0.032494,0.042823,0.204624,0.204556,1.533233,7.0,0.379117,0.1618,0.204624,0.357014,13.894486,-9.51716,0.121893,13.682134,-9.804154,1.238022,0.040311,0.0,0.0
172.513,-0.118796,0.094545,0.069586,-0.035739,0.033847,0.198455,0.201811,1.541268,7.0,0.385766,0.164608,0.198455,0.361129,13.909504,-9.451105,0.133339,13.692419,-9.739702,1.259525,0.190859,0.0,0.0
172.542,-0.112654,0.088945,0.066678,-0.033867,0.032811,0.20122,0.201545,1.542542,7.0,0.394773,0.168409,0.20122,0.358044,13.918878,-9.405772,0.125004,13.714238,-9.699571,1.281167,0.034306,0.0,0.0
172.574,-0.123805,0.084738,0.061425,-0.037207,0.024217,0.196802,0.199411,1.542951,6.0,0.404675,0.172584,0.196802,0.362137,13.929602,-9.349486,0.135535,13.720083,-9.64486,1.301438,0.024014,0.0,0.0
172.604,-0.121051,0.096106,0.070254,-0.036373,0.033881,0.214797,0.206335,1.543298,7.0,0.42446,0.180916,0.214797,0.362243,13.939887,-9.289012,0.132159,13.739139,-9.590542,1.322511,0.008333,0.0,0.0
172.634,-0.131246,0.098744,0.069945,-0.03943,0.030514,0.214835,0.21016,1.543409,7.0,0.432553,0.18432,0.214835,0.366967,13.947621,-9.237747,0.143219,13.740978,-9.541002,1.336537,0.005833,0.0,0.0
172.663,-0.13582,0.083182,0.058076,-0.040832,0.017244,0.201565,0.206292,1.542247,6.0,0.432553,0.18432,0.201565,0.367145,13.952881,-9.199171,0.147045,13.746709,-9.502961,1.352099,-0.095099,0.0,0.0
172.694,-0.144727,0.090824,0.061613,-0.04353,0.018083,0.204362,0.205424,1.541312,7.0,0.437214,0.186279,0.204362,0.372168,13.958257,-9.15461,0.157749,13.745883,-9.460235,1.36118,-0.066569,0.0,0.0
172.722,-0.144727,0.090824,0.061613,-0.04368,0.017933,0.204213,0.204879,1.535613,7.0,0.437214,0.186279,0.204213,0.372168,13.958257,-9.15461,0.157749,13.745883,-9.460235,1.36118,-0.367514,0.0,0.0
172.754,-0.147667,0.098887,0.066437,-0.044667,0.02177,0.209766,0.207078,1.531864,7.0,0.441299,0.187996,0.209766,0.374603,13.965759,-9.079874,0.160076,13.758361,-9.391825,1.387156,-0.25726,0.0,0.0
172.784,-0.147667,0.098887,0.066437,-0.04489,0.021548,0.209543,0.208187,1.523671,7.0,0.441299,0.187996,0.209543,0.374603,13.965759,-9.079874,0.160076,13.758361,-9.391825,1.387156,-0.338993,0.0,0.0
172.813,-0.145637,0.10978,0.074251,-0.044382,0.029869,0.216266,0.211823,1.519636,7.0,0.437495,0.186397,0.216266,0.375021,13.972031,-8.993931,0.1581,13.775476,-9.313316,1.415413,-0.237295,0.0,0.0
172.843,-0.145637,0.10978,0.074251,-0.044747,0.029505,0.215902,0.213658,1.506266,7.0,0.437495,0.186397,0.215902,0.375021,13.972031,-8.993931,0.1581,13.775476,-9.313316,1.415413,-0.647318,0.0,0.0
172.873,-0.140981,0.093547,0.06424,-0.043525,0.020715,0.205334,0.209912,1.49851,7.0,0.433265,0.184619,0.205334,0.370766,13.975252,-8.905592,0.152253,13.794969,-9.229576,1.45127,-0.453122,0.0,0.0
172.904,-0.140981,0.093547,0.06424,-0.043875,0.020365,0.204984,0.207695,1.485602,7.0,0.433265,0.184619,0.204984,0.370766,13.975252,-8.905592,0.152253,13.794969,-9.229576,1.45127,-0.41832,0.0,0.0
172.932,-0.163422,0.111776,0.071183,-0.051016,0.020167,0.198667,0.203632,1.480284,7.0,0.418718,0.1785,0.198667,0.384236,13.975319,-8.817798,0.177506,13.780185,-9.148797,1.47449,-0.292824,0.0,0.0
172.963,-0.163422,0.111776,0.071183,-0.051549,0.019634,0.198134,0.201158,1.463706,7.0,0.418718,0.1785,0.198134,0.384236,13.975319,-8.817798,0.177506,13.780185,-9.148797,1.47449,-0.807151,0.0,0.0
172.993,-0.163422,0.111776,0.071183,-0.051858,0.019326,0.197825,0.199658,1.454263,7.0,0.418718,0.1785,0.197825,0.384236,13.975319,-8.817798,0.177506,13.780185,-9.148797,1.47449,-0.565006,0.0,0.0
173.022,-0.154823,0.146047,0.0958,-0.049646,0.046154,0.20861,0.203687,1.437996,7.0,0.380669,0.162456,0.20861,0.384371,13.96804,-8.675047,0.175342,13.79475,-9.018137,1.512977,-0.528104,0.0,0.0
173.052,-0.154823,0.146047,0.0958,-0.049866,0.045934,0.20839,0.205803,1.431108,7.0,0.380669,0.162456,0.20839,0.384371,13.96804,-8.675047,0.175342,13.79475,-9.018137,1.512977,-0.369673,0.0,0.0
173.082,-0.154823,0.146047,0.0958,-0.050435,0.045364,0.20782,0.206711,1.413559,7.0,0.380669,0.162456,0.20782,0.384371,13.96804,-8.675047,0.175342,13.79475,-9.018137,1.512977,-0.719702,0.0,0.0
173.112,-0.140021,0.161532,0.11127,-0.045898,0.065372,0.208636,0.207577,1.404272,7.0,0.335309,0.143265,0.208636,0.378641,13.950771,-8.532146,0.163816,13.811732,-8.884335,1.568409,-0.503791,0.0,0.0
173.142,-0.140021,0.161532,0.11127,-0.046341,0.064929,0.208193,0.207855,1.389683,7.0,0.335309,0.143265,0.208193,0.378641,13.950771,-8.532146,0.163816,13.811732,-8.884335,1.568409,-0.401328,0.0,0.0
173.175,-0.140021,0.161532,0.11127,-0.046517,0.064753,0.208017,0.207928,1.383965,7.0,0.335309,0.143265,0.208017,0.378641,13.950771,-8.532146,0.163816,13.811732,-8.884335,1.568409,-0.28093,0.0,0.0
173.203,-0.140021,0.161532,0.11127,-0.046875,0.064395,0.20766,0.207807,1.372478,7.0,0.335309,0.143265,0.20766,0.378641,13.950771,-8.532146,0.163816,13.811732,-8.884335,1.568409,-0.399162,0.0,0.0
173.235,-0.136484,0.173942,0.121186,-0.045858,0.075328,0.197729,0.203272,1.36708,7.0,0.286164,0.122401,0.197729,0.378309,13.91823,-8.368006,0.167113,13.804526,-8.728823,1.628786,-0.279413,0.0,0.0
173.263,-0.136484,0.173942,0.121186,-0.046114,0.075071,0.197472,0.200662,1.358795,7.0,0.286164,0.122401,0.197472,0.378309,13.91823,-8.368006,0.167113,13.804526,-8.728823,1.628786,-0.231494,0.0,0.0
173.293,-0.136484,0.173942,0.121186,-0.046214,0.074972,0.197373,0.199182,1.355617,7.0,0.286164,0.122401,0.197373,0.378309,13.91823,-8.368006,0.167113,13.804526,-8.728823,1.628786,-0.162046,0.0,0.0
173.33,-0.136484,0.173942,0.121186,-0.046401,0.074785,0.197186,0.198284,1.349647,7.0,0.286164,0.122401,0.197186,0.378309,13.91823,-8.368006,0.167113,13.804526,-8.728823,1.628786,-0.188909,0.0,0.0
173.355,-0.131655,0.193973,0.137223,-0.044843,0.092379,0.200396,0.199234,1.346957,7.0,0.252368,0.108017,0.200396,0.37813,13.879876,-8.226471,0.172387,13.785404,-8.592609,1.666946,-0.132236,0.0,0.0
173.383,-0.131655,0.193973,0.137223,-0.044913,0.09231,0.200327,0.199726,1.34468,7.0,0.252368,0.108017,0.200327,0.37813,13.879876,-8.226471,0.172387,13.785404,-8.592609,1.666946,0.045823,0.0,0.0
173.415,-0.131655,0.193973,0.137223,-0.044919,0.092304,0.200321,0.199994,1.344486,7.0,0.252368,0.108017,0.200321,0.37813,13.879876,-8.226471,0.172387,13.785404,-8.592609,1.666946,0.032076,0.0,0.0
173.45,-0.130976,0.202138,0.143304,-0.04467,0.098634,0.194766,0.197641,1.345049,7.0,0.224494,0.096132,0.194766,0.378694,13.839498,-8.102662,0.175307,13.762139,-8.473371,1.710731,0.078775,0.0,0.0
173.475,-0.130976,0.202138,0.143304,-0.044654,0.09865,0.194783,0.196355,1.345581,7.0,0.224494,0.096132,0.194783,0.378694,13.839498,-8.102662,0.175307,13.762139,-8.473371,1.710731,0.055142,0.0,0.0
173.503,-0.130976,0.202138,0.143304,-0.04464,0.098665,0.194797,0.195654,1.346061,7.0,0.224494,0.096132,0.194797,0.378694,13.839498,-8.102662,0.175307,13.762139,-8.473371,1.710731,0.009704,0.0,0.0
173.535,-0.130976,0.202138,0.143304,-0.044638,0.098667,0.194799,0.195269,1.346121,7.0,0.224494,0.096132,0.194799,0.378694,13.839498,-8.102662,0.175307,13.762139,-8.473371,1.710731,0.006793,0.0,0.0
173.562,-0.130976,0.202138,0.143304,-0.044579,0.098725,0.194858,0.195084,1.348055,7.0,0.224494,0.096132,0.194858,0.378694,13.839498,-8.102662,0.175307,13.762139,-8.473371,1.710731,0.155096,0.0,0.0
173.594,-0.120575,0.19881,0.14554,-0.041004,0.104536,0.190115,0.192848,1.349472,7.0,0.199775,0.085579,0.190115,0.373036,13.765132,-7.909827,0.168746,13.719781,-8.280096,1.771339,0.108567,0.0,0.0
173.624,-0.120575,0.19881,0.14554,-0.040838,0.104702,0.190281,0.191693,1.355435,7.0,0.199775,0.085579,0.190281,0.373036,13.765132,-7.909827,0.168746,13.719781,-8.280096,1.771339,0.139067,0.0,0.0
173.652,-0.120575,0.19881,0.14554,-0.040785,0.104754,0.190334,0.191081,1.357352,7.0,0.199775,0.085579,0.190334,0.373036,13.765132,-7.909827,0.168746,13.719781,-8.280096,1.771339,0.097347,0.0,0.0
173.683,-0.120575,0.19881,0.14554,-0.04055,0.104989,0.189129,0.190203,1.365922,7.0,0.199775,0.085579,0.190569,0.373036,13.765132,-7.909827,0.168746,13.719781,-8.280096,1.771339,0.43212,0.230044,-0.00144
173.713,-0.118691,0.188704,0.138931,-0.039774,0.099157,0.181858,0.186448,1.371271,6.0,0.193208,0.082774,0.181931,0.371056,13.715756,-7.796848,0.167962,13.683951,-8.166539,1.804586,0.302484,0.011031,-7.3e-05
173.742,-0.118691,0.188704,0.138931,-0.039438,0.099494,0.179944,0.183521,1.384019,6.0,0.193208,0.082774,0.182268,0.371056,13.715756,-7.796848,0.167962,13.683951,-8.166539,1.804586,0.515618,0.371109,-0.002324
173.773,-0.118691,0.188704,0.138931,-0.039267,0.099665,0.181768,0.182732,1.39057,6.0,0.193208,0.082774,0.182439,0.371056,13.715756,-7.796848,0.167962,13.683951,-8.166539,1.804586,0.360933,0.109776,-0.000671
173.803,-0.114862,0.183864,0.136933,-0.037538,0.099395,0.174028,0.178815,1.409205,7.0,0.185657,0.079547,0.178942,0.368719,13.653636,-7.665444,0.164051,13.638672,-8.033859,1.841469,0.813116,0.873716,-0.004914
173.834,-0.114862,0.183864,0.136933,-0.037288,0.099646,0.176697,0.177862,1.419496,7.0,0.185657,0.079547,0.179193,0.368719,13.653636,-7.665444,0.164051,13.638672,-8.033859,1.841469,0.569181,0.461602,-0.002496
173.862,-0.114862,0.183864,0.136933,-0.036659,0.100275,0.17508,0.17661,1.445929,7.0,0.185657,0.079547,0.179822,0.368719,13.653636,-7.665444,0.164051,13.638672,-8.033859,1.841469,1.247045,1.0,-0.004742
173.892,-0.105196,0.161457,0.123714,-0.033278,0.090435,0.164674,0.171239,1.459965,7.0,0.178997,0.076701,0.167136,0.362115,13.595066,-7.550196,0.146313,13.606916,-7.912117,1.894333,0.872932,0.974771,-0.002462
173.924,-0.105196,0.161457,0.123714,-0.032589,0.091124,0.165985,0.168875,1.493387,7.0,0.178997,0.076701,0.167825,0.362115,13.595066,-7.550196,0.146313,13.606916,-7.912117,1.894333,1.411908,1.0,-0.00184
173.958,-0.105196,0.161457,0.123714,-0.032246,0.091467,0.166669,0.167882,1.510558,7.0,0.178997,0.076701,0.168168,0.362115,13.595066,-7.550196,0.146313,13.606916,-7.912117,1.894333,0.988336,1.0,-0.001499
173.984,-0.105196,0.161457,0.123714,-0.03157,0.092144,0.168018,0.167943,1.54553,7.0,0.178997,0.076701,0.168844,0.362115,13.595066,-7.550196,0.146313,13.606916,-7.912117,1.894333,2.051609,1.0,-0.000827
174.016,-0.119486,0.146987,0.107958,-0.035502,0.072456,0.140808,0.155732,1.5621,7.0,0.172956,0.074118,0.146574,0.367051,13.526813,-7.424387,0.155923,13.541194,-7.791156,1.937847,1.436126,1.0,-0.005766
174.043,-0.119486,0.146987,0.107958,-0.034739,0.073219,0.142328,0.149701,1.599066,7.0,0.172956,0.074118,0.147337,0.367051,13.526813,-7.424387,0.155923,13.541194,-7.791156,1.937847,1.951865,1.0,-0.005008
174.075,-0.119486,0.146987,0.107958,-0.034371,0.073587,0.143061,0.146713,1.617469,7.0,0.172956,0.074118,0.147704,0.367051,13.526813,-7.424387,0.155923,13.541194,-7.791156,1.937847,1.366305,1.0,-0.004643
174.103,-0.118814,0.123379,0.090803,-0.033455,0.057349,0.125442,0.137141,1.655096,6.0,0.169128,0.072481,0.129829,0.364235,13.456932,-7.303449,0.150404,13.485944,-7.666527,1.980193,1.956974,1.0,-0.004388
174.132,-0.118814,0.123379,0.090803,-0.033121,0.057682,0.126106,0.132175,1.672964,6.0,0.169128,0.072481,0.130162,0.364235,13.456932,-7.303449,0.150404,13.485944,-7.666527,1.980193,1.369882,1.0,-0.004057
174.163,-0.118814,0.123379,0.090803,-0.032492,0.058311,0.12736,0.130008,1.707705,6.0,0.169128,0.072481,0.130792,0.364235,13.456932,-7.303449,0.150404,13.485944,-7.666527,1.980193,1.42897,1.0,-0.003432
174.197,-0.118593,0.112881,0.083132,-0.032151,0.050982,0.115807,0.123618,1.723711,7.0,0.161508,0.069221,0.120203,0.363017,13.363718,-7.152647,0.145799,13.409185,-7.512805,2.026973,1.000279,1.0,-0.004396
174.224,-0.118593,0.112881,0.083132,-0.031545,0.051587,0.117014,0.120646,1.759117,7.0,0.161508,0.069221,0.120808,0.363017,13.363718,-7.152647,0.145799,13.409185,-7.512805,2.026973,1.62975,1.0,-0.003794
174.252,-0.118593,0.112881,0.083132,-0.031253,0.051879,0.117596,0.119274,1.776669,7.0,0.161508,0.069221,0.1211,0.363017,13.363718,-7.152647,0.145799,13.409185,-7.512805,2.026973,1.140825,1.0,-0.003504
174.282,-0.115972,0.105204,0.078091,-0.029975,0.048116,0.110607,0.115374,1.813886,7.0,0.154,0.066009,0.114125,0.361092,13.26581,-7.004698,0.139696,13.328151,-7.360368,2.069403,1.513084,1.0,-0.003518
174.312,-0.115972,0.105204,0.078091,-0.029698,0.048393,0.11116,0.113477,1.831926,7.0,0.154,0.066009,0.114402,0.361092,13.26581,-7.004698,0.139696,13.328151,-7.360368,2.069403,1.059159,1.0,-0.003242
174.343,-0.115972,0.105204,0.078091,-0.029152,0.048939,0.11225,0.112925,1.86853,7.0,0.154,0.066009,0.114948,0.361092,13.26581,-7.004698,0.139696,13.328151,-7.360368,2.069403,1.402392,1.0,-0.002699
174.374,-0.123752,0.09556,0.06928,-0.030838,0.038442,0.096783,0.105661,1.885835,7.0,0.148505,0.063658,0.102099,0.363329,13.161,-6.856525,0.146538,13.228686,-7.213493,2.104096,0.981674,1.0,-0.005317
174.404,-0.123752,0.09556,0.06928,-0.03024,0.03904,0.097977,0.102203,1.925566,7.0,0.148505,0.063658,0.102698,0.363329,13.161,-6.856525,0.146538,13.228686,-7.213493,2.104096,1.630657,1.0,-0.004721
174.434,-0.123752,0.09556,0.06928,-0.029946,0.039334,0.098562,0.100565,1.945629,7.0,0.148505,0.063658,0.102992,0.363329,13.161,-6.856525,0.146538,13.228686,-7.213493,2.104096,1.14146,1.0,-0.00443
174.462,-0.118976,0.099918,0.073501,-0.028583,0.044918,0.101858,0.101147,1.960677,7.0,0.141355,0.060598,0.105515,0.361785,13.052158,-6.711922,0.142531,13.133821,-7.06437,2.131839,0.799022,0.849904,-0.003657
174.492,-0.118976,0.099918,0.073501,-0.027926,0.045575,0.102528,0.101768,2.009634,7.0,0.141355,0.060598,0.106172,0.361785,13.052158,-6.711922,0.142531,13.133821,-7.06437,2.131839,0.892326,1.0,-0.003644
174.522,-0.118976,0.099918,0.073501,-0.02742,0.046081,0.103538,0.102565,2.048953,7.0,0.141355,0.060598,0.106678,0.361785,13.052158,-6.711922,0.142531,13.133821,-7.06437,2.131839,1.188838,1.0,-0.00314
174.552,-0.120982,0.105924,0.077446,-0.027657,0.049789,0.103324,0.102906,2.06664,7.0,0.134494,0.05766,0.107449,0.363289,12.925541,-6.553829,0.147111,13.014748,-6.905995,2.156413,0.832187,0.905935,-0.004126
174.583,-0.120982,0.105924,0.077446,-0.02749,0.049956,0.105485,0.104067,2.079906,7.0,0.134494,0.05766,0.107616,0.363289,12.925541,-6.553829,0.147111,13.014748,-6.905995,2.156413,0.582531,0.484154,-0.002131
174.615,-0.120982,0.105924,0.077446,-0.026976,0.05047,0.105722,0.104812,2.121847,7.0,0.134494,0.05766,0.10813,0.363289,12.925541,-6.553829,0.147111,13.014748,-6.905995,2.156413,0.662833,0.619821,-0.002408
174.642,-0.120821,0.107852,0.078895,-0.026504,0.05239,0.102656,0.103842,2.158747,7.0,0.127836,0.054809,0.1072,0.36343,12.803709,-6.410464,0.147409,12.902721,-6.760147,2.183572,1.216272,1.0,-0.004543
174.672,-0.120821,0.107852,0.078895,-0.026302,0.052593,0.103327,0.10361,2.176311,7.0,0.127836,0.054809,0.107402,0.36343,12.803709,-6.410464,0.147409,12.902721,-6.760147,2.183572,0.85139,0.938378,-0.004076
174.702,-0.120821,0.107852,0.078895,-0.025913,0.052982,0.103836,0.103712,2.210763,7.0,0.127836,0.054809,0.107791,0.36343,12.803709,-6.410464,0.147409,12.902721,-6.760147,2.183572,1.148272,1.0,-0.003955
174.736,-0.115099,0.108511,0.080756,-0.024519,0.056238,0.106078,0.104777,2.226723,6.0,0.12303,0.052751,0.108988,0.361074,12.682087,-6.27482,0.143829,12.792416,-6.618626,2.203775,0.803791,0.857961,-0.00291
174.761,-0.115099,0.108511,0.080756,-0.024196,0.05656,0.106243,0.105436,2.257977,6.0,0.12303,0.052751,0.10931,0.361074,12.682087,-6.27482,0.143829,12.792416,-6.618626,2.203775,1.308126,1.0,-0.003068
